대구 수성구 동원로 136
대구 동구 안심로 389-2
대구 달서구 진천로 92
대구 북구 침산로 93
대구 달서구 월배로 183
대구 서구 달구벌대로 1821
대구 중구 경상감영길 184 현대빌딩 2층
대구 수성구 유니버시아드로 140
