전남 무안군 삼향읍 남악로162번길 80
전남 목포시 원형서로 15
전남 여수시 무선로 187
전남 나주시 내동길 15
전남 목포시 옥암로 138
전남 여수시 좌수영로 277
전남 순천시 팔마로 222
전남 광양시 항만11로 70
전남 광양시 광양읍 순광로 466
